timestamp,stPwrLine,cuHvBatChrgSet,stScktAPlug,stScktALck,uHcChrgr,tClnt,uScktAProx,wRail1,wRail2,wRail3,curHvDcObc,tDcDcSens1,tDcDcSens2,tDcDcSens3,uHvDcSens1,uHvDcSens2,uHvDcSens3,rPwmStrgWhl,uExt2,unknown6,unknown5,curSeatFrntRight,unknown4,unknown3,curSeatFrntLeft,uExt,curFan,tCab,tAmbCalc,tAmb,rFanDes,tqCmpr,nCmpr,tiRngDynStat2,tiRngDynStat1,pwrRngDyn2,pwrRngDyn1,consRngComp,unknown2,consRngCab,unknown1,curAirHeater,stUHvHeat,stUHv,stHvHeat,uAirHeater,tiYear,tiMonth,tiDay,tiHour,tiMin,tiSec,sMileage,sVehLife,sVehTrip,rApp,vVeh1,uHv,aVeh,tDcDcCalc,nEm1,rSocBat,vVeh5,vVeh4,sVeh,tqEm3,tqEm2,tqEm1,stHvCord,pwrHvAux,stLvDcChrg,curHvAux,pwrHvAuxMax,tqRearAxleDes,tqDiffDes,stFrntAxle,stRearAxle,tqRearAxleLim,tqRearAxle,pwrClntPmpHvBat,uChrgMax,uDchrgMin,tHvBat,cur2HvBat,curHvBat1,uSumCell,uHvBat,uPosHvBatChrgCtctr,uPosHvBatCtctr,uPosHvBat,numUCellMin1,uCellMin1,numUCellMax1,uCellMax1,cbHvBatChrg,cbHvBatDchrg,wHvBatChrg,wHvBatDchrg,numChrgMin1,chrgMin1,numChrgMax1,chrgMax1,curLimDynDchrg,curChrgLimDyn,numTMinHvBat,tMinHvBat,numTMaxHvBat,tMaxHvBat,stPwrRed2,tClntHvBatIn,tClntHvBatOut,uHvBatCtctr,curPtcHvBat,stTerm15,rSocBat2,vVeh3,tqEmMechSet,tClntEdcIn,tEmStator,tIgbtU,tIgbtV,tIgbtW,uIgbtSply,nEm2,nEmTrac,tAmbCan,curPhaseW,curPhaseV,curPhaseU,tqEmMin,tqEmMax,tqEmMechCalc,curDcLinkMin,curDcLinkMax,curDcLink,uDcLink,tEmRotor,vVeh2,numInvCurCnt2,pwrInvLossW,pwrInvLossV,pwrInvLossU,numInvCurCnt1,stInvDchrgReq,stInvDchrg,mfClnt,uEmStatQDes,uEmStatDDes,uEmStatQ,uEmStatD,curInvQDes,curInvDDes,curInvQ,curInvD,sVeh1,stPwrRed1,tqEmCalc
1788358694.063732,0,0,17923,17923,428,67,4656,590,727,590,0,1,0,1,426,432,97,0,5,255,255,0,255,255,0,5,0,26,22,22,0,0,0,0,3,0,0,0,0,4759,1,0,0,0,0,15,1782899853,1782899853,1782899853,1782899853,1782899853,1782899853,7056,7056,331,14,2,432,36,26,32490,82,3,3,7056,0,0,0,0,0,2,0,1,18116,0,15,1,5100,38490,0,459,270,22,-1,-1,432,432,1271,432,432,67,3,15,4,4862,7804363,2044,498091,66,81,14,82,3573,214,6,22,1,22,0,23,23,432,0,1,82,3,-3.344300,29.209938,27.489260,-5002556184343266479943871290142621696.000000,-262788712285087467043444781744128.000000,-242295145741123921456414812012091015168.000000,14,-278.357208,-28.994570,-0.000000,10.558586,-7.918307,-24.302937,-310.000000,296.133362,-6.788049,-204.500000,703.000000,0.697322,433.486359,27.595633,2,0.000000,10.299212,31.132223,62.006760,0.000000,0,0,0.000000,-4.168640,-0.545677,-5.388750,-0.182171,-37.144085,-12.842140,-37.048710,-14.550018,7056,0,-11.804198
1788358695.513791,0,0,17923,17923,427,67,4656,590,727,590,0,1,1,1,426,429,97,0,5,255,255,0,255,255,0,5,0,26,22,22,0,0,0,0,3,0,0,0,0,4759,1,0,0,0,0,15,1782899854,1782899854,1782899854,1782899854,1782899854,1782899854,7056,7056,331,14,1,432,65,26,32560,82,2,2,7056,0,0,0,0,0,2,0,1,0,0,15,1,5100,0,0,459,270,22,-1,0,432,432,0,432,432,67,3,15,4,4862,7804363,2044,498091,66,81,14,82,3573,214,6,22,1,22,0,23,23,432,0,1,82,2,-0.585917,29.058367,27.480497,-15374537080539619207280112697344.000000,-796065775728981417427004582526976.000000,-803363973859335921501405188194304.000000,14,-211.836288,-21.900261,-0.000000,1.521236,2.611804,2.075440,-310.000000,303.436676,-0.037235,-204.500000,703.000000,0.069988,433.561768,27.595934,2,0.000000,2.269843,3.533056,1.194816,0.000000,0,0,0.000000,-3.667584,-0.007331,-3.759581,-0.171794,-3.398532,-0.396268,-3.791926,-1.047476,7056,0,-0.743901
1788358696.963857,0,0,17923,17923,429,67,4656,590,727,590,0,1,1,1,426,431,97,0,5,255,255,0,255,255,0,5,0,26,22,22,0,0,0,0,3,0,0,0,0,4759,1,0,0,0,0,15,1782899856,1782899856,1782899856,1782899856,1782899856,1782899856,7056,7056,331,14,1,432,65,26,32615,82,2,1,7056,0,0,0,0,0,2,0,1,0,0,15,1,5100,27042,0,459,270,22,-1,0,432,432,0,432,432,67,3,15,4,4862,7804363,2044,498091,66,81,14,82,3573,214,6,22,1,22,0,23,23,432,0,1,82,1,-0.364227,28.948696,27.540983,-1611115015565377889915371520.000000,-42802382265675126893153615872.000000,-43074489744784558720011993088.000000,14,-139.917450,-14.539701,-0.000000,0.381950,-1.117645,0.740607,-310.000000,308.451233,-0.209667,-204.500000,703.000000,0.051812,433.596710,27.596210,1,0.000000,4.264449,1.561553,1.291393,0.000000,0,0,0.000000,-2.998242,-0.280031,-2.951900,-0.175524,-2.873225,-0.502189,-2.837629,-0.839772,7056,0,-1.033831
1788358698.413915,0,0,17923,17923,428,67,4656,590,727,590,0,1,1,1,426,431,97,0,5,255,255,0,255,255,0,5,0,26,22,22,0,0,0,0,3,0,0,0,0,4759,1,0,0,0,0,15,1782899857,1782899857,1782899857,1782899857,1782899857,1782899857,7056,7056,331,14,0,432,29,26,15232,82,0,0,7056,0,0,0,0,0,2,0,1,0,0,15,8,5100,38671,0,459,270,22,-1,0,432,432,0,432,432,67,3,15,4,4862,7804363,2044,498091,66,81,14,82,3573,214,6,22,1,22,0,23,23,432,0,1,82,0,-0.336001,28.869495,27.551649,-58991161079651046602571776.000000,-540281079364680649577332736.000000,-187613385364914090511695872.000000,14,-35.142963,-3.365562,-0.000000,0.744044,-5.645281,2.861564,-310.000000,310.000000,-0.665103,-204.500000,703.000000,0.116135,433.515594,27.596489,0,0.000000,13.780489,15.866009,7.993444,0.000000,0,0,0.000000,0.049195,-0.111690,-0.300391,-0.138648,1.964993,-0.673170,2.515697,-0.312461,7056,0,-0.041288
1788358699.873967,0,0,17923,17923,429,67,4656,590,727,590,0,1,0,1,426,431,97,0,5,255,255,0,255,255,0,5,0,26,22,22,0,0,0,0,3,0,0,0,0,4759,1,0,0,0,0,15,1782899859,1782899859,1782899859,1782899859,1782899859,1782899859,7056,7056,331,19,0,432,35,26,31,82,0,0,7056,0,0,0,0,0,2,0,1,23,0,15,1,5100,20,0,459,270,22,-2,-1,432,431,0,432,431,67,3,22,4,4862,7804363,2044,498091,66,81,14,82,3573,214,6,22,1,22,0,23,23,431,0,1,82,0,16.236355,28.553297,27.571301,-14594041273212398851168883703808.000000,-14213736179952209190760640151552.000000,-274464374442100203827371180032.000000,14,38.274368,4.250182,-0.000000,12.678085,14.684863,-33.384464,-310.000000,310.000000,13.536608,-204.500000,703.078735,0.876238,433.495697,27.596926,0,0.000000,82.445190,138.175415,100.133873,0.000000,0,0,0.000000,-0.755029,-0.235210,-0.274137,0.134272,54.335323,-19.012028,50.272881,-18.600714,7056,0,14.732496
1788358701.334028,0,0,17923,17923,428,67,4656,590,727,590,0,1,0,1,426,429,97,0,5,255,255,0,255,255,0,5,0,26,22,22,0,0,0,0,3,0,0,0,0,4759,1,0,0,0,0,15,1782899860,1782899860,1782899860,1782899860,1782899860,1782899860,7056,7056,331,24,1,431,29,26,172,82,1,1,7056,0,0,0,0,0,2,0,1,43,0,15,1,5100,43,0,459,270,22,-4,-3,432,431,775,432,431,67,3,31,4,4862,7804363,2044,498091,66,81,14,82,3573,214,6,22,1,22,0,23,23,431,0,1,82,1,52.202335,28.664724,27.540983,-81482445859059801589895961593371426816.000000,-43332809613815945015918654914560.000000,-30241805421091572518699416761902563328.000000,14,180.646194,18.910681,-0.000000,31.362564,41.377541,-104.121178,-306.510468,310.000000,54.123196,-204.500000,703.420837,4.398404,433.213959,27.598597,2,0.000000,301.885651,357.220581,368.170807,0.000000,0,0,0.000000,4.083138,-3.717045,4.050817,-2.982825,145.259308,-73.824867,142.424210,-72.962143,7056,0,46.108555
1788358702.784457,0,0,17923,17923,429,67,4649,590,727,590,0,1,0,1,426,432,97,0,5,255,255,0,255,255,0,5,0,26,22,22,0,0,0,0,3,0,0,0,0,4759,1,0,0,0,0,15,1782899862,1782899862,1782899862,1782899862,1782899862,1782899862,7056,7056,331,25,3,431,0,26,368,82,4,3,7056,0,0,0,0,0,2,0,1,45,0,15,1,5100,44,0,459,270,22,-6,-6,432,431,2047,431,431,67,3,26,4,4862,7804363,2044,498091,66,81,14,82,3573,214,6,22,1,22,0,23,23,431,0,1,82,3,40.368786,29.118780,27.540983,-238366726954631044018682164699507720192.000000,0.000000,-95282237340613933329199646304666386432.000000,14,362.979370,37.821339,-0.000000,47.066292,20.221495,-62.549118,-286.872650,310.000000,38.426170,-204.500000,703.078857,4.788943,433.172058,27.602846,4,0.000000,236.292892,262.216888,200.529831,0.000000,0,0,0.000000,7.096142,-3.904857,6.665437,-4.580249,107.657982,-48.394161,107.192482,-50.800735,7056,0,32.873650
1788358704.244148,0,0,17923,17923,427,67,4667,590,727,590,0,1,0,1,426,429,97,0,5,255,255,0,255,255,0,5,0,26,22,22,0,0,0,0,3,0,0,0,0,4759,1,0,0,0,0,15,1782899863,1782899863,1782899863,1782899863,1782899863,1782899863,7056,7056,331,26,5,431,0,26,585,82,6,6,7056,0,0,0,0,0,2,0,1,59,0,15,1,5100,58,0,459,270,22,-11,-10,431,431,1272,431,431,67,3,18,3,4862,7804363,2044,498091,66,81,14,82,3573,214,6,22,1,22,0,23,23,431,0,1,82,6,58.074455,29.026775,27.540983,0.000000,0.000000,0.000000,14,592.322083,61.650967,-0.000000,117.421532,109.324669,-150.166992,-266.237335,310.000000,58.869694,-204.500000,703.500000,10.500095,432.492432,27.610033,6,0.000000,167.420395,382.433380,68.011909,0.000000,0,0,0.000000,10.837134,-11.251131,10.944366,-10.324981,162.159058,-89.558617,161.824234,-88.161064,7056,0,57.610672
1788358705.694219,0,0,17923,17923,427,67,4657,590,727,590,0,1,0,1,425,431,97,0,5,255,255,0,255,255,0,5,0,26,22,22,0,0,0,0,3,0,0,0,0,4759,1,0,0,0,0,15,1782899865,1782899865,1782899865,1782899865,1782899865,1782899865,7056,7056,331,25,8,431,0,26,854,82,9,9,7056,0,0,0,0,0,2,0,1,42,0,15,1,5100,43,0,459,270,22,-11,-11,431,431,0,431,431,67,3,9,3,4862,7804363,2044,498091,66,81,14,82,3573,214,6,22,1,22,0,23,23,431,0,1,82,9,48.593010,29.339676,27.540983,0.000000,0.000000,0.000000,14,852.494751,89.294716,-0.000000,132.030502,77.628174,-30.829687,-260.000000,310.000000,51.446461,-204.500000,703.500000,12.706342,432.472473,27.620901,9,0.000000,229.086197,226.516891,228.507080,0.000000,0,0,0.000000,15.904155,-13.899963,15.339768,-14.789540,154.081894,-83.696175,156.635544,-81.257713,7056,0,54.838924
1788358707.144282,0,0,17923,17923,427,67,4656,590,727,590,0,1,0,1,425,428,97,0,5,255,255,0,255,255,0,5,0,26,22,22,0,0,0,0,3,0,0,0,0,4759,1,0,0,0,0,15,1782899866,1782899866,1782899866,1782899866,1782899866,1782899866,7056,7056,331,24,11,431,0,26,1082,82,12,12,7056,0,0,0,0,0,2,0,1,27,0,15,1,5100,27,0,459,270,22,-9,-9,431,431,0,431,431,67,3,15,4,4862,7804363,2044,498091,66,81,14,82,3573,214,6,22,1,22,0,23,23,431,0,1,82,12,20.597858,29.352060,27.551723,0.000000,0.000000,0.000000,14,1084.413940,113.470886,-0.000000,-42.640812,-54.822849,-57.835632,-260.000000,310.000000,20.549788,-204.500000,703.500000,6.313686,432.816559,27.634027,12,0.000000,106.688393,108.275040,108.044548,0.000000,0,0,0.000000,20.640572,-10.670549,19.695265,-10.569140,92.312828,-40.942696,94.437500,-39.203201,7056,0,29.975203
1788358708.594555,0,0,17923,17923,428,67,4656,590,727,590,0,0,0,1,426,432,97,0,5,255,255,0,255,255,0,5,0,26,22,22,0,0,0,0,3,0,0,0,0,4759,1,0,0,0,0,15,1782899867,1782899867,1782899867,1782899867,1782899867,1782899867,7056,7056,331,24,12,431,0,26,1199,82,13,13,7056,0,0,0,0,0,2,0,1,27,0,15,1,5100,28,0,459,270,22,-9,-10,431,431,0,431,431,67,3,15,4,4862,7804363,2044,498091,66,81,14,82,3573,214,6,22,1,22,0,23,23,431,0,1,82,13,14.959677,29.017353,27.603313,-13112168050607801468210906346291200.000000,-4372220409418930037680489737203220480.000000,-30060483214536127041568131328811991040.000000,14,1218.271851,127.444237,-0.000000,21.788980,19.159712,2.735983,-260.000000,310.000000,7.647732,-204.500000,703.500000,2.317531,433.390259,27.648067,14,0.000000,20.768150,18.043928,13.787247,0.000000,0,0,0.000000,22.613785,-1.506981,24.811594,-0.282707,1.071416,-2.407644,2.452475,-2.086933,7056,0,1.757655
1788358710.054398,0,0,17923,17923,428,67,4656,590,727,590,0,0,0,1,425,428,97,0,5,255,255,0,255,255,0,5,0,26,22,22,0,0,0,0,3,0,0,0,0,4759,1,0,0,0,0,15,1782899869,1782899869,1782899869,1782899869,1782899869,1782899869,7056,7056,331,24,14,431,0,26,1320,82,15,14,7056,0,0,0,0,0,2,0,1,30,0,15,1,5100,29,0,459,270,22,-10,-11,431,431,0,431,431,67,3,15,3,4862,7804363,2044,498091,66,81,14,82,3573,214,6,22,1,22,0,23,23,430,0,1,82,14,26.351118,28.764177,27.663935,-4591369626797835937209787168118013952.000000,-13292475176041593876365901095097073664.000000,-94915105444378234442855777109138210816.000000,14,1314.718262,137.144363,-0.000000,86.625626,-7.791899,-77.048706,-260.000000,310.000000,26.411068,-204.500000,703.500000,9.532884,432.646149,27.661930,14,0.000000,115.996559,124.611382,121.954483,0.000000,0,0,0.000000,23.228815,-12.560671,23.721760,-13.640847,93.944214,-41.395489,95.436211,-40.630821,7056,0,29.273737
1788358711.494556,0,0,17923,17923,428,67,4656,590,727,590,0,1,0,1,425,429,97,0,5,255,255,0,255,255,0,5,0,26,22,22,0,0,0,0,3,0,0,0,0,4759,1,0,0,0,0,15,1782899870,1782899870,1782899870,1782899870,1782899870,1782899870,7056,7056,331,25,16,430,0,26,1522,82,17,16,7056,0,0,0,0,0,2,0,1,38,0,15,1,5100,38,0,459,270,22,-16,-16,431,430,0,430,430,67,3,15,3,4862,7804363,2044,498091,66,81,14,82,3573,214,6,22,1,22,0,23,23,430,0,1,82,16,39.362675,28.932476,27.663935,-13169438276434042158886032578686484480.000000,0.000000,0.000000,14,1524.210449,157.215790,-0.000000,117.471802,-48.718483,-56.730499,-260.000000,310.000000,41.433956,-204.500000,703.500000,15.747383,432.095276,27.680590,17,0.000000,170.857559,193.315460,182.727371,0.000000,0,0,0.000000,28.248154,-19.374924,27.678570,-19.940344,118.388908,-52.136795,117.199432,-59.080410,7056,0,35.627209
1788358712.934660,0,0,17923,17923,427,67,4656,590,727,590,0,0,0,1,425,427,97,0,5,255,255,0,255,255,0,5,0,26,22,22,0,0,0,0,3,0,0,0,0,4759,1,0,0,0,0,15,1782899872,1782899872,1782899872,1782899872,1782899872,1782899872,7056,7056,331,24,19,430,0,26,1748,82,19,19,7056,0,0,0,0,0,2,0,1,36,0,15,1,5100,37,0,459,270,22,-18,-17,431,430,0,430,430,67,3,15,3,4862,7804363,2044,498091,66,81,14,82,3573,214,6,22,1,22,0,23,23,430,0,1,82,19,37.499813,29.153055,27.642601,0.000000,0.000000,0.000000,14,1750.795654,183.252670,-0.000000,58.951912,-63.643539,60.707954,-260.000000,310.000000,37.612587,-204.500000,703.500000,17.449316,431.976227,27.702915,19,0.000000,162.239365,163.153275,163.726440,0.000000,0,0,0.000000,31.584803,-22.425974,30.979156,-21.846630,114.473625,-53.682945,111.314873,-50.123135,7056,0,36.342186
1788358714.394812,0,0,17923,17923,426,67,4656,590,727,590,0,0,0,1,425,431,97,0,5,255,255,0,255,255,0,5,0,26,22,22,0,0,0,0,3,0,0,0,0,4759,1,0,0,0,0,15,1782899873,1782899873,1782899873,1782899873,1782899873,1782899873,7056,7056,331,24,21,430,0,26,1945,82,22,21,7056,0,0,0,0,0,2,0,1,32,0,15,1,5100,33,0,459,270,22,-17,-17,431,430,0,430,430,67,3,11,3,4862,7804363,2044,498091,66,81,14,82,3573,214,6,22,1,22,0,23,23,430,0,1,82,21,33.926521,29.216330,27.614189,0.000000,0.000000,0.000000,14,1952.973267,204.579315,-0.000000,-24.003181,-20.617523,48.615425,-260.000000,310.000000,32.462330,-204.582764,703.500000,15.610951,432.031708,27.728153,21,0.000000,134.003891,140.523087,134.766006,0.000000,0,0,0.000000,34.535145,-21.698021,35.271049,-20.968559,99.837814,-43.560215,94.707260,-39.906277,7056,0,29.234665
1788358715.844998,0,0,17923,17923,427,67,4656,590,727,590,0,0,0,0,425,429,97,0,5,255,255,0,255,255,0,5,0,26,22,22,0,0,0,0,3,0,0,0,0,4759,1,0,0,0,0,15,1782899875,1782899875,1782899875,1782899875,1782899875,1782899875,7056,7056,331,23,23,430,0,26,2115,82,23,23,7056,0,0,0,0,0,2,0,1,21,0,15,1,5100,22,0,459,270,22,-13,-14,431,430,774,430,430,67,3,9,3,4862,7804363,2044,498091,66,81,14,82,3573,214,6,22,1,22,0,23,23,430,0,1,82,23,23.503450,29.176895,27.694176,-81507950989136393565454075261863591936.000000,0.000000,0.000000,14,2110.197266,221.105484,-0.000000,78.531570,-38.104500,-66.737679,-260.000000,310.000000,25.909468,-205.000000,703.500000,15.077711,431.892487,27.754282,23,0.000000,123.461304,122.542480,124.560654,0.000000,0,0,0.000000,37.527245,-22.096888,38.506657,-21.919079,91.706566,-41.667633,96.704559,-37.051708,7056,0,29.278463
1788358717.295100,0,0,17923,17923,428,67,4656,590,727,590,0,0,0,0,426,432,97,0,5,255,255,0,255,255,0,5,0,26,22,22,0,0,0,0,3,0,0,0,0,4759,1,0,0,0,0,15,1782899876,1782899876,1782899876,1782899876,1782899876,1782899876,7056,7056,332,21,24,431,0,26,2211,82,24,24,7056,0,0,0,0,0,2,0,1,9,0,15,1,5100,10,0,459,270,22,-7,-8,431,431,2047,431,431,67,3,16,4,4862,7804363,2044,498091,66,81,14,82,3573,214,6,22,1,22,0,23,23,431,0,1,82,25,7.867204,29.129759,27.685568,-237314820345356857435484988406061072384.000000,-12937244647176698664607110295191552.000000,-12576725559235813794049612843057152.000000,14,2206.249268,231.107925,-0.000000,-17.301922,-10.080540,12.438685,-260.000000,310.000000,5.293270,-205.000000,703.500000,3.339284,433.022369,27.779278,25,0.000000,32.763668,30.681822,30.895027,0.000000,0,0,0.000000,39.757347,-6.567316,41.282326,-5.846707,26.828394,-8.418120,25.598969,-10.220959,7056,0,7.868747
1788358718.735171,0,0,17923,17923,427,67,4656,590,727,590,0,0,0,1,426,429,97,0,5,255,255,0,255,255,0,5,0,26,22,22,0,0,0,0,3,0,0,0,0,4759,1,0,0,0,0,15,1782899878,1782899878,1782899878,1782899878,1782899878,1782899878,7056,7056,332,17,24,431,35,26,2200,82,24,24,7056,0,0,0,0,0,2,0,1,14544,0,15,1,5100,26866,0,459,270,22,-2,-2,432,431,2047,431,431,67,3,13,4,4862,7804363,2044,498091,66,81,14,82,3573,214,6,22,1,22,0,23,23,431,0,1,82,24,-0.916475,28.906424,27.724569,-790721975435648707461600969228288.000000,-38985304276498259876784662193897472.000000,-39343115989573227620680955261353984.000000,14,2197.964844,229.959137,-0.000000,16.788996,-8.189972,-9.468393,-260.000000,310.000000,-2.131833,-205.000000,703.500000,-2.022000,433.522644,27.800365,24,0.000000,13.282489,20.225220,10.219224,0.000000,0,0,0.000000,47.959389,-1.804064,41.832207,-2.005105,-22.304287,-4.759439,-20.234961,-2.778930,7056,0,-5.628309
1788358720.195345,0,0,17923,17923,429,67,4656,590,727,590,0,1,0,1,427,431,97,0,5,255,255,0,255,255,0,5,0,26,22,22,0,0,0,0,3,0,0,0,0,4759,1,0,0,0,0,15,1782899879,1782899879,1782899879,1782899879,1782899879,1782899879,7056,7056,332,14,22,432,65,26,2072,82,22,23,7056,0,0,0,0,0,2,0,1,32751,0,15,1,5100,65520,0,459,270,22,6,5,432,432,2047,432,432,67,3,14,4,4862,7804363,2044,498091,66,81,14,82,3573,214,6,22,1,22,0,23,23,432,0,1,82,23,-17.855831,28.840387,27.674675,-102009150987675852844673733230592.000000,-1860336522214307434277072749461504.000000,-664240326310569664058615366942720.000000,14,2075.642334,217.330048,-0.000000,15.742969,-17.013802,-44.053329,-260.000000,310.000000,-17.804413,-205.000000,703.500000,-8.364656,434.185303,27.821699,23,0.000000,83.312416,84.193024,84.351982,0.000000,0,0,0.000000,37.719471,14.394146,38.123360,15.175089,-56.134571,-24.203365,-51.466373,-20.068333,7056,0,-16.703785
1788358721.645441,0,0,17923,17923,430,67,4656,590,727,590,0,1,0,1,427,430,97,0,5,255,255,0,255,255,0,5,0,26,22,22,0,0,0,0,3,0,0,0,0,4759,1,0,0,0,0,15,1782899880,1782899880,1782899880,1782899880,1782899880,1782899880,7056,7056,332,14,19,433,64,26,1796,82,19,20,7056,0,0,0,0,0,2,0,1,32734,0,15,1,5100,65502,0,459,270,22,11,12,433,433,2047,433,432,67,4,23,4,4862,7804363,2044,498091,66,81,14,82,3573,214,6,22,1,22,0,23,23,432,0,1,82,19,-32.134647,28.975742,27.694178,-81476508183648332563379351035557445632.000000,-5615960173029561533459910860210176.000000,-77084103924459918600110880415742427136.000000,14,1794.059204,188.052032,-0.000000,-73.044502,33.395657,1.573918,-260.000000,310.000000,-30.578615,-205.000000,703.500000,-11.947110,434.611969,27.845415,20,0.000000,146.181870,141.549957,150.379364,0.000000,0,0,0.000000,30.873501,21.051966,30.939552,21.593351,-103.311981,-46.969090,-104.724083,-47.473045,7056,0,-34.145924
1788358723.095579,0,0,17923,17923,430,67,4656,590,727,590,0,1,0,1,427,433,97,0,5,255,255,0,255,255,0,5,0,26,22,22,0,0,0,0,3,0,0,0,0,4759,1,0,0,0,0,15,1782899882,1782899882,1782899882,1782899882,1782899882,1782899882,7056,7056,332,14,15,433,64,26,1453,82,15,16,7056,0,0,0,0,0,2,0,1,32731,0,15,1,5100,65499,0,459,270,22,10,10,433,432,1278,433,432,67,4,15,4,4862,7804363,2044,498091,66,81,14,82,3573,214,6,22,1,22,0,23,23,432,0,1,82,16,-37.871521,29.235241,27.685268,-238465786243135278777032723074788622336.000000,0.000000,-242821616247205907865609210813722132480.000000,14,1438.594971,150.636536,-0.000000,15.749635,-69.669617,90.972176,-260.000000,310.000000,-37.046124,-204.917801,703.500000,-12.050920,434.370514,27.867289,15,0.000000,167.495590,161.680771,166.379929,0.000000,0,0,0.000000,23.255898,16.965624,24.859243,17.351641,-104.709007,-45.291271,-102.401131,-45.208847,7056,0,-30.535664
1788358724.555695,0,0,17923,17923,429,67,4656,590,727,590,0,1,0,1,427,430,97,0,5,255,255,0,255,255,0,5,0,26,22,22,0,0,0,0,3,0,0,0,0,4759,1,0,0,0,0,15,1782899883,1782899883,1782899883,1782899883,1782899883,1782899883,7056,7056,332,14,11,432,64,26,1110,82,12,12,7056,0,0,0,0,0,2,0,1,32735,0,15,1,5100,65503,0,459,270,22,6,6,433,432,0,432,432,67,4,15,4,4862,7804363,2044,498091,66,81,14,82,3573,214,6,22,1,22,0,23,23,432,0,1,82,12,-30.058367,29.354734,27.756716,0.000000,0.000000,0.000000,14,1121.775635,117.433060,-0.000000,76.417755,49.271797,-14.081836,-260.000000,310.000000,-30.317093,-204.500000,703.420166,-7.084078,433.991211,27.884026,12,0.000000,136.607819,136.646255,137.386429,0.000000,0,0,0.000000,19.071098,13.058958,18.909649,13.058499,-100.508965,-43.740028,-104.149261,-43.838516,7056,0,-32.791664
1788358725.995841,0,0,17923,17923,428,67,4656,590,727,590,0,1,0,1,427,433,97,0,5,255,255,0,255,255,0,5,0,26,22,22,0,0,0,0,3,0,0,0,0,4759,1,0,0,0,0,15,1782899885,1782899885,1782899885,1782899885,1782899885,1782899885,7056,7056,332,14,8,432,64,26,828,82,9,9,7056,0,0,0,0,0,2,0,1,32742,0,15,1,5100,65510,0,459,270,22,3,3,432,432,0,432,432,67,4,15,4,4862,7804363,2044,498091,66,81,14,82,3573,214,6,22,1,22,0,23,23,432,0,1,82,9,-24.236586,29.420813,27.786884,0.000000,0.000000,0.000000,14,819.778320,85.779404,-0.000000,-20.162540,-49.831104,-72.398079,-260.000000,310.000000,-23.294834,-204.500000,703.000000,-3.832478,433.788025,27.896461,8,0.000000,101.081429,107.842049,104.514816,0.000000,0,0,0.000000,14.078952,8.393460,14.243604,7.630893,-77.970299,-31.310677,-78.377670,-31.607838,7056,0,-23.602356
1788358727.446020,0,0,17923,17923,427,67,4656,590,727,590,0,1,1,1,426,429,97,0,5,255,255,0,255,255,0,5,0,26,22,22,0,0,0,0,3,0,0,0,0,4759,1,0,0,0,0,15,1782899886,1782899886,1782899886,1782899886,1782899886,1782899886,7056,7056,332,14,6,432,65,26,602,82,6,6,7056,0,0,0,0,0,2,0,1,32755,0,15,1,5100,65523,0,459,270,22,0,0,432,432,0,432,432,67,3,15,4,4862,7804363,2044,498091,66,81,14,82,3573,214,6,22,1,22,0,23,23,432,0,1,82,7,-10.705235,29.428049,27.786884,-247563486740777890167339642947371008.000000,-11309201585418322815530468519299776512.000000,-11016516273632827385477697709616922624.000000,14,618.209534,64.976524,-0.000000,14.692786,39.259293,-2.901962,-262.686523,310.000000,-12.672217,-204.500000,703.000000,-1.602718,433.495575,27.904657,6,0.000000,33.837147,78.493477,49.747364,0.000000,0,0,0.000000,11.796612,3.474527,12.046050,3.358832,-44.641403,-15.558357,-45.467037,-19.843336,7056,0,-13.412708
1788358728.895149,0,0,17923,17923,429,67,4649,590,727,590,0,1,1,1,426,432,97,0,5,255,255,0,255,255,0,5,0,26,22,22,0,0,0,0,3,0,0,0,0,4759,1,0,0,0,0,15,1782899888,1782899888,1782899888,1782899888,1782899888,1782899888,7056,7056,332,14,4,432,65,26,442,82,4,4,7056,0,0,0,0,0,2,0,1,32760,0,15,1,5100,65529,0,459,270,22,0,0,432,432,0,432,432,67,3,11,4,4862,7804363,2044,498091,66,81,14,82,3573,214,6,22,1,22,0,23,23,432,0,1,82,4,-2.928910,29.316587,27.776218,-722571537932030184538695955497615360.000000,-34296895461462856007606023638986260480.000000,-34610327142971686640043689493328297984.000000,14,434.305817,45.747906,-0.000000,-11.388474,6.727125,6.960146,-277.205505,310.000000,-4.401217,-204.500000,703.000000,-0.187670,433.607513,27.910282,4,0.000000,17.973488,7.542192,11.305659,0.000000,0,0,0.000000,7.046557,0.166218,7.013697,-0.303950,-10.303804,-3.286329,-11.152964,-4.007597,7056,0,-3.099893
