timestamp,stPwrLine,cuHvBatChrgSet,stScktALck,uHcChrgr,curHvDcObc,rPwmStrgWhl,uExt2,uExt,curAirHeater,rApp,tqRearAxleDes,stFrntAxle,pwrClntPmpHvBat,uChrgMax,uDchrgMin,tHvBat,cur2HvBat,curHvBat1,uSumCell,uHvBat,uPosHvBatChrgCtctr,uPosHvBatCtctr,uPosHvBat,numUCellMin1,uCellMin1,numUCellMax1,uCellMax1,cbHvBatChrg,cbHvBatDchrg,wHvBatChrg,wHvBatDchrg,numChrgMin1,chrgMin1,numChrgMax1,chrgMax1,curLimDynDchrg,curChrgLimDyn,numTMinHvBat,tMinHvBat,numTMaxHvBat,tMaxHvBat,stPwrRed2,tClntHvBatIn,tClntHvBatOut,uHvBatCtctr,curPtcHvBat,stTerm15,rSocBat2,vVeh3,stInvDchrgReq
1788967172.976244,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,9,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967173.316227,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,11,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967173.656704,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,23,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967173.996601,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,11,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967174.336601,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,31,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967174.676618,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,54,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967175.016942,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,9,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967175.356754,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,2,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967175.696667,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,9,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967176.036571,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967176.376329,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,20,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967176.716384,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,23,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967177.056942,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967177.406432,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,11,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967177.736741,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,9,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967178.076756,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967178.416399,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,11,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967178.756435,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,9,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967179.096792,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967179.436941,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,890,430,430,67,3,20,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967179.776478,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,2047,430,430,67,3,23,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967180.116646,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,2047,430,430,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967180.456482,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,2047,430,430,67,3,12,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967180.796582,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,2047,430,430,67,3,10,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967181.136510,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,2047,430,430,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967181.481488,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,2047,430,430,67,3,20,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967181.816594,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,2047,430,430,67,3,23,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967182.156541,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,2047,430,430,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,6,21,1,22,0,22,22,430,0,1,79,0,0
1788967182.496684,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,2047,430,430,67,3,11,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967182.836948,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,2047,430,430,67,3,26,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967183.182289,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,2047,430,430,67,3,44,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967183.517166,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,2047,430,430,67,3,11,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967183.857130,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,1159,430,430,67,3,13,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967184.197001,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,887,430,430,67,3,22,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967184.536695,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,2047,430,430,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967184.881750,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,2047,430,430,67,3,11,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967185.226825,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,2047,430,430,67,3,9,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967185.566795,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,2047,430,430,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967185.906744,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,2047,430,430,67,3,11,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967186.247220,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,1159,430,430,67,3,9,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967186.586780,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,884,430,430,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967186.926884,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,1163,430,430,67,3,22,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967187.266820,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,32,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967187.606811,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,22,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967187.946784,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,19,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967188.286843,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,24,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967188.631772,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967188.966884,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,11,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967189.317613,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,9,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967189.657506,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967189.997235,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,22,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967190.337457,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,31,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967190.682189,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,21,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967191.016906,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,20,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967191.356909,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,47,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967191.697444,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,54,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967192.037593,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967192.377414,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,32,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967192.717102,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,44,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967193.057493,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967193.397049,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,11,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967193.737373,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,9,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967194.082473,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967194.417047,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,32,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967194.757013,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,44,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967195.102875,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,916,430,430,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967195.442587,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,1120,430,430,67,3,11,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967195.777569,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,9,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967196.117159,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967196.457144,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,20,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967196.797151,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,25,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967197.137405,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967197.477159,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,11,3,4862,7804360,2044,498090,66,78,14,79,3536,226,6,21,1,22,0,22,22,430,0,1,79,0,0
1788967197.807207,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,9,3,4862,7804360,2044,498090,66,78,14,79,3536,226,6,21,1,22,0,22,22,430,0,1,79,0,0
1788967198.152226,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967198.487274,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,11,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967198.827588,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967199.167485,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,25,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967199.507318,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,11,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967199.847592,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,6,3,4862,7804360,2044,498090,66,78,14,79,3536,226,6,21,1,22,0,22,22,430,0,1,79,0,0
1788967200.187366,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,9,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967200.527640,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,6,21,1,22,0,22,22,430,0,1,79,0,0
1788967200.867617,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,31,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967201.217758,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,44,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967201.557787,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,6,21,1,22,0,22,22,430,0,1,79,0,0
1788967201.897873,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,32,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967202.237869,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,50,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967202.577732,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,430,67,3,25,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967202.918145,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,429,0,429,429,67,3,32,3,4862,7804360,2044,498090,66,78,14,79,3536,226,6,21,1,22,0,22,22,430,0,1,79,0,0
1788967203.258091,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,429,67,3,44,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967203.597926,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,429,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967203.938000,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,429,67,3,11,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967204.277963,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,429,0,430,429,67,3,9,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,429,0,1,79,0,0
1788967204.618006,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,429,0,429,429,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,429,0,1,79,0,0
1788967204.958203,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,429,0,430,429,67,3,12,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967205.298120,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,429,0,430,429,67,3,10,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967205.638118,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,429,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,429,0,1,79,0,0
1788967205.978047,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,429,0,429,429,67,3,11,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,429,0,1,79,0,0
1788967206.318202,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,429,0,429,429,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967206.658223,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,429,0,430,429,67,3,25,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967206.998188,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,429,0,430,429,67,3,11,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967207.338167,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,429,67,3,26,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967207.678310,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,429,0,429,429,67,3,44,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,429,0,1,79,0,0
1788967208.018282,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,429,0,429,429,67,3,11,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,429,0,1,79,0,0
1788967208.358455,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,429,0,429,429,67,3,26,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967208.698380,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,429,0,430,429,67,3,44,3,4862,7804360,2044,498090,66,78,14,79,3536,226,6,21,1,22,0,22,22,430,0,1,79,0,0
1788967209.037563,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,0,430,429,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,429,0,1,79,0,0
1788967209.378278,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,429,904,430,429,67,3,11,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,429,0,1,79,0,0
1788967209.718510,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,429,2047,429,429,67,3,9,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,429,0,1,79,0,0
1788967210.058529,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,429,2047,429,429,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,6,21,1,22,0,22,22,430,0,1,79,0,0
1788967210.397610,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,2047,430,429,67,3,37,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967210.738171,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,2047,430,429,67,3,53,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967211.077727,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,429,2047,429,429,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,429,0,1,79,0,0
1788967211.418248,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,429,2047,429,429,67,3,11,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,429,0,1,79,0,0
1788967211.757841,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,2047,430,429,67,3,9,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,430,0,1,79,0,0
1788967212.098437,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,2047,430,429,67,3,15,3,4862,7804360,2044,498090,66,78,14,79,3536,226,11,21,1,22,0,22,22,430,0,1,79,0,0
1788967212.437787,0,0,17923,426,0,0,5,5,0,14,0,15,0,459,270,21,0,0,430,430,2047,430,429,67,3,12,3,4862,7804360,2044,498090,66,78,14,79,3536,226,18,21,1,22,0,22,22,429,0,1,79,0,0
